tourney_date,tourney_name,surface,tourney_level,round,winner_name,loser_name,winner_rank,loser_rank,score,winner_age,loser_age,w_ace,l_ace,w_df,l_df,w_svpt,l_svpt,w_1stIn,l_1stIn,w_1stWon,l_1stWon,w_2ndWon,l_2ndWon,w_SvGms,l_SvGms,w_bpSaved,l_bpSaved,w_bpFaced,l_bpFaced
20260321,Miami Open,Hard,M,R64,Michelsen A.,Norrie C.,40.0,24.0,7-5 6-7 6-4,,,,,,,,,,,,,,,,,,,,
20260321,Miami Open,Hard,M,R64,Tabilo A.,Rublev A.,41.0,16.0,6-7 6-2 6-4,,,,,,,,,,,,,,,,,,,,
20260321,Miami Open,Hard,M,R64,Mensik J.,Walton A.,13.0,85.0,3-6 6-2 6-4,,,,,,,,,,,,,,,,,,,,
20260321,Miami Open,Hard,M,R64,Cerundolo F.,Tirante T.A.,19.0,81.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20260321,Miami Open,Hard,M,R64,Humbert U.,Diallo G.,34.0,37.0,6-1 6-4,,,,,,,,,,,,,,,,,,,,
20260321,Miami Open,Hard,M,R64,Shevchenko A.,Shelton B.,84.0,9.0,6-7 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20260321,Miami Open,Hard,M,R64,Tiafoe F.,Cazaux A.,20.0,73.0,7-6 6-1,,,,,,,,,,,,,,,,,,,,
20260322,Miami Open,Hard,M,R64,Cilic M.,Nakashima B.,49.0,30.0,2-6 6-4 7-6,,,,,,,,,,,,,,,,,,,,
20260322,Miami Open,Hard,M,R64,Zverev A.,Damm M.,4.0,133.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,
20260322,Miami Open,Hard,M,R32,Lehecka J.,Quinn E.,22.0,56.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,
20260322,Miami Open,Hard,M,R32,Fritz T.,Opelka R.,7.0,67.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20260322,Miami Open,Hard,M,R32,Etcheverry T.,Jodar R.,32.0,109.0,7-5 6-4,,,,,,,,,,,,,,,,,,,,
20260322,Miami Open,Hard,M,R32,Korda S.,Alcaraz C.,36.0,1.0,6-3 5-7 6-4,,,,,,,,,,,,,,,,,,,,
20260322,Miami Open,Hard,M,R32,Paul T.,Collignon R.,23.0,72.0,6-2 3-6 7-6,,,,,,,,,,,,,,,,,,,,
20260322,Miami Open,Hard,M,R32,Landaluce M.,Khachanov K.,151.0,15.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,
20260323,Miami Open,Hard,M,R32,Vacherot V.,Berrettini M.,25.0,68.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,
20260323,Miami Open,Hard,M,R32,Fils A.,Tsitsipas S.,31.0,51.0,6-0 6-1,,,,,,,,,,,,,,,,,,,,
20260323,Miami Open,Hard,M,R32,Humbert U.,Shevchenko A.,34.0,84.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,
20260323,Miami Open,Hard,M,R32,Cerundolo F.,Medvedev D.,19.0,10.0,6-0 4-6 7-5,,,,,,,,,,,,,,,,,,,,
20260323,Miami Open,Hard,M,R32,Atmane T.,Auger-Aliassime F.,53.0,8.0,6-3 1-6 6-3,,,,,,,,,,,,,,,,,,,,
20260323,Miami Open,Hard,M,R32,Tiafoe F.,Mensik J.,20.0,13.0,7-6 4-6 7-6,,,,,,,,,,,,,,,,,,,,
20260323,Miami Open,Hard,M,R32,Michelsen A.,Tabilo A.,40.0,41.0,3-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20260323,Miami Open,Hard,M,R32,Zverev A.,Cilic M.,4.0,49.0,6-2 5-7 6-4,,,,,,,,,,,,,,,,,,,,
20260323,Miami Open,Hard,M,R32,Halys Q.,Majchrzak K.,111.0,57.0,7-6 6-1,,,,,,,,,,,,,,,,,,,,
20260323,Miami Open,Hard,M,R32,Sinner J.,Moutet C.,2.0,33.0,6-1 6-4,,,,,,,,,,,,,,,,,,,,
20260324,Miami Open,Hard,M,R16,Landaluce M.,Korda S.,151.0,36.0,2-6 7-6 6-4,,,,,,,,,,,,,,,,,,,,
20260324,Miami Open,Hard,M,R16,Lehecka J.,Fritz T.,22.0,7.0,6-4 6-7 6-2,,,,,,,,,,,,,,,,,,,,
20260324,Miami Open,Hard,M,R16,Fils A.,Vacherot V.,31.0,25.0,6-4 6-7 6-4,,,,,,,,,,,,,,,,,,,,
20260324,Miami Open,Hard,M,R16,Paul T.,Etcheverry T.,23.0,32.0,6-1 6-3,,,,,,,,,,,,,,,,,,,,
20260324,Miami Open,Hard,M,R16,Sinner J.,Michelsen A.,2.0,40.0,7-5 7-6,,,,,,,,,,,,,,,,,,,,
20260324,Miami Open,Hard,M,R16,Tiafoe F.,Atmane T.,20.0,53.0,6-4 1-6 6-4,,,,,,,,,,,,,,,,,,,,
20260325,Miami Open,Hard,M,R16,Cerundolo F.,Humbert U.,19.0,34.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20260325,Miami Open,Hard,M,R16,Zverev A.,Halys Q.,4.0,111.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20260325,Miami Open,Hard,M,QF,Lehecka J.,Landaluce M.,22.0,151.0,7-6 7-5,,,,,,,,,,,,,,,,,,,,
20260326,Miami Open,Hard,M,QF,Fils A.,Paul T.,31.0,23.0,6-7 7-6 7-6,,,,,,,,,,,,,,,,,,,,
20260326,Miami Open,Hard,M,QF,Sinner J.,Tiafoe F.,2.0,20.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,
20260326,Miami Open,Hard,M,QF,Zverev A.,Cerundolo F.,4.0,19.0,6-1 6-2,,,,,,,,,,,,,,,,,,,,
20260327,Miami Open,Hard,M,SF,Lehecka J.,Fils A.,22.0,31.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,
20260327,Miami Open,Hard,M,SF,Sinner J.,Zverev A.,2.0,4.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,
20260329,Miami Open,Hard,M,F,Sinner J.,Lehecka J.,2.0,22.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20260331,Tiriac Open,Clay,A,R128,Moller E.,Boitan G.A.,134.0,306.0,6-3 7-5,,,,,,,,,,,,,,,,,,,,
20260331,Tiriac Open,Clay,A,R128,Navone M.,O Connell C.,60.0,128.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,
20260331,Tiriac Open,Clay,A,R128,Shevchenko A.,Turcanu R.D.,76.0,659.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,
20260331,Tiriac Open,Clay,A,R128,Droguet T.,Bautista Agut R.,122.0,80.0,6-1 1-6 6-1,,,,,,,,,,,,,,,,,,,,
20260331,Tiriac Open,Clay,A,R128,Van De Zandschulp B.,Maestrelli F.,62.0,114.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20260331,Tiriac Open,Clay,A,R128,Dzumhur D.,Jianu F.C.,74.0,246.0,6-3 4-6 7-6,,,,,,,,,,,,,,,,,,,,
20260331,Tiriac Open,Clay,A,R128,Prizmic D.,Basilashvili N.,112.0,129.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20260331,Tiriac Open,Clay,A,R128,Sakellaridis S.,Choinski J.,225.0,120.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20260331,Tiriac Open,Clay,A,R128,Molcan A.,Arnaldi M.,189.0,107.0,6-3 6-1,,,,,,,,,,,,,,,,,,,,
20260331,Tiriac Open,Clay,A,R128,Merida Aguilar D.,Virtanen O.,136.0,123.0,7-6 5-7 7-5,,,,,,,,,,,,,,,,,,,,
20260331,Tiriac Open,Clay,A,R128,Baez S.,Gaubas V.,50.0,108.0,6-3 6-1,,,,,,,,,,,,,,,,,,,,
20260331,Tiriac Open,Clay,A,R128,Altmaier D.,Martinez P.,52.0,113.0,6-1 6-4,,,,,,,,,,,,,,,,,,,,
20260401,Tiriac Open,Clay,A,R64,Van De Zandschulp B.,Shevchenko A.,62.0,76.0,7-5 6-1,,,,,,,,,,,,,,,,,,,,
20260401,Tiriac Open,Clay,A,R64,Navone M.,Moller E.,60.0,134.0,6-2 6-1,,,,,,,,,,,,,,,,,,,,
20260401,Tiriac Open,Clay,A,R64,Dzumhur D.,Borges N.,74.0,48.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,
20260401,Tiriac Open,Clay,A,R64,Molcan A.,Diallo G.,189.0,36.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,
20260403,Tiriac Open,Clay,A,R64,Merida Aguilar D.,Mannarino A.,136.0,43.0,4-6 6-2 6-2,,,,,,,,,,,,,,,,,,,,
20260403,Tiriac Open,Clay,A,R64,Droguet T.,Baez S.,122.0,50.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20260403,Tiriac Open,Clay,A,R64,Marozsan F.,Sakellaridis S.,47.0,225.0,7-6 7-5,,,,,,,,,,,,,,,,,,,,
20260403,Tiriac Open,Clay,A,R64,Altmaier D.,Prizmic D.,52.0,112.0,3-6 7-6 7-6,,,,,,,,,,,,,,,,,,,,
20260403,Tiriac Open,Clay,A,QF,Van De Zandschulp B.,Dzumhur D.,62.0,74.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20260403,Tiriac Open,Clay,A,QF,Navone M.,Molcan A.,60.0,189.0,3-6 6-2 6-3,,,,,,,,,,,,,,,,,,,,
20260403,Tiriac Open,Clay,A,QF,Merida Aguilar D.,Droguet T.,136.0,122.0,4-6 7-6 3-1,,,,,,,,,,,,,,,,,,,,
20260403,Tiriac Open,Clay,A,QF,Marozsan F.,Altmaier D.,47.0,52.0,6-2 7-6,,,,,,,,,,,,,,,,,,,,
20260404,Tiriac Open,Clay,A,SF,Navone M.,Van De Zandschulp B.,60.0,62.0,5-7 7-6 7-5,,,,,,,,,,,,,,,,,,,,
20260404,Tiriac Open,Clay,A,SF,Merida Aguilar D.,Marozsan F.,136.0,47.0,6-7 6-3 6-1,,,,,,,,,,,,,,,,,,,,
20260405,Tiriac Open,Clay,A,F,Navone M.,Merida Aguilar D.,60.0,136.0,6-2 4-6 7-5,,,,,,,,,,,,,,,,,,,,
20260330,U.S.Men's Clay Court Championships,Clay,A,R128,Vallejo D.,Svajda Z.,109.0,82.0,6-1 6-4,,,,,,,,,,,,,,,,,,,,
20260330,U.S.Men's Clay Court Championships,Clay,A,R128,Zhang Zh.,Pinnington Jones J.,263.0,138.0,6-1 6-3,,,,,,,,,,,,,,,,,,,,
20260330,U.S.Men's Clay Court Championships,Clay,A,R128,Bolt A.,Wu Y.,165.0,118.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,
20260331,U.S.Men's Clay Court Championships,Clay,A,R128,McDonald M.,Brooksby J.,125.0,41.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20260331,U.S.Men's Clay Court Championships,Clay,A,R128,Tirante T.A.,Smith C.,83.0,164.0,6-0 6-3,,,,,,,,,,,,,,,,,,,,
20260331,U.S.Men's Clay Court Championships,Clay,A,R128,Basavareddy N.,Draxl L.,193.0,147.0,6-3 2-6 6-4,,,,,,,,,,,,,,,,,,,,
20260331,U.S.Men's Clay Court Championships,Clay,A,R128,Etcheverry T.,Gomez F.A.,31.0,182.0,1-6 6-1 6-4,,,,,,,,,,,,,,,,,,,,
20260331,U.S.Men's Clay Court Championships,Clay,A,R128,Nakashima B.,Damm M.,33.0,126.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,
20260401,U.S.Men's Clay Court Championships,Clay,A,R128,Michelsen A.,Wong C.,35.0,124.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20260401,U.S.Men's Clay Court Championships,Clay,A,R128,Hijikata R.,Kovacevic A.,102.0,85.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20260401,U.S.Men's Clay Court Championships,Clay,A,R128,Popyrin A.,Kypson P.,45.0,96.0,4-6 6-4 6-3,,,,,,,,,,,,,,,,,,,,
20260401,U.S.Men's Clay Court Championships,Clay,A,R128,Burruchaga R.,Walton A.,77.0,105.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20260401,U.S.Men's Clay Court Championships,Clay,A,R64,Etcheverry T.,Bolt A.,31.0,165.0,6-7 6-0 6-3,,,,,,,,,,,,,,,,,,,,
20260401,U.S.Men's Clay Court Championships,Clay,A,R64,Tirante T.A.,McDonald M.,83.0,125.0,6-2 6-0,,,,,,,,,,,,,,,,,,,,
20260402,U.S.Men's Clay Court Championships,Clay,A,R64,Shelton B.,Zhang Zh.,9.0,263.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20260402,U.S.Men's Clay Court Championships,Clay,A,R64,Paul T.,Vallejo D.,21.0,109.0,3-6 6-4 6-4,,,,,,,,,,,,,,,,,,,,
20260402,U.S.Men's Clay Court Championships,Clay,A,R64,Burruchaga R.,Nakashima B.,77.0,33.0,6-4 2-6 6-4,,,,,,,,,,,,,,,,,,,,
20260402,U.S.Men's Clay Court Championships,Clay,A,R64,Tien L.,Basavareddy N.,22.0,193.0,6-3 3-6 6-1,,,,,,,,,,,,,,,,,,,,
20260403,U.S.Men's Clay Court Championships,Clay,A,R64,Tiafoe F.,Hijikata R.,18.0,102.0,6-4 3-6 6-2,,,,,,,,,,,,,,,,,,,,
20260403,U.S.Men's Clay Court Championships,Clay,A,R64,Popyrin A.,Michelsen A.,45.0,35.0,6-0 4-6 6-1,,,,,,,,,,,,,,,,,,,,
20260403,U.S.Men's Clay Court Championships,Clay,A,QF,Burruchaga R.,Tien L.,77.0,22.0,7-5 6-4,,,,,,,,,,,,,,,,,,,,
20260403,U.S.Men's Clay Court Championships,Clay,A,QF,Tirante T.A.,Shelton B.,83.0,9.0,6-7 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20260403,U.S.Men's Clay Court Championships,Clay,A,QF,Paul T.,Etcheverry T.,21.0,31.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20260404,U.S.Men's Clay Court Championships,Clay,A,QF,Tiafoe F.,Popyrin A.,18.0,45.0,3-6 6-4 7-6,,,,,,,,,,,,,,,,,,,,
20260404,U.S.Men's Clay Court Championships,Clay,A,SF,Burruchaga R.,Tirante T.A.,77.0,83.0,6-1 6-1,,,,,,,,,,,,,,,,,,,,
20260404,U.S.Men's Clay Court Championships,Clay,A,SF,Paul T.,Tiafoe F.,21.0,18.0,7-5 4-6 7-6,,,,,,,,,,,,,,,,,,,,
20260405,U.S.Men's Clay Court Championships,Clay,A,F,Paul T.,Burruchaga R.,21.0,77.0,6-1 3-6 7-5,,,,,,,,,,,,,,,,,,,,
20260330,Grand Prix Hassan II,Clay,A,R128,Baadi T.,Vukic A.,587.0,84.0,6-2 3-6 6-1,,,,,,,,,,,,,,,,,,,,
20260330,Grand Prix Hassan II,Clay,A,R128,Bennani K.,Halys Q.,731.0,90.0,6-4 6-7 6-2,,,,,,,,,,,,,,,,,,,,
20260330,Grand Prix Hassan II,Clay,A,R128,Hanfmann Y.,De Jong J.,61.0,99.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,
20260331,Grand Prix Hassan II,Clay,A,R128,Muller A.,Cina F.,94.0,208.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20260331,Grand Prix Hassan II,Clay,A,R128,Majchrzak K.,Cerundolo J.M.,53.0,69.0,7-6 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20260331,Grand Prix Hassan II,Clay,A,R128,Bellucci M.,Bennani R.,73.0,555.0,6-3 3-6 6-4,,,,,,,,,,,,,,,,,,,,
20260331,Grand Prix Hassan II,Clay,A,R128,Trungelliti M.,Rocha H.,117.0,133.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,
20260331,Grand Prix Hassan II,Clay,A,R128,Buse I.,Berrettini M.,59.0,91.0,7-6 6-7 6-4,,,,,,,,,,,,,,,,,,,,
20260331,Grand Prix Hassan II,Clay,A,R128,Ugo Carabelli C.,Skatov T.,67.0,202.0,6-7 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20260331,Grand Prix Hassan II,Clay,A,R128,Van Assche L.,Gaston H.,109.0,116.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,
20260331,Grand Prix Hassan II,Clay,A,R128,Jodar R.,Lajovic D.,89.0,132.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20260401,Grand Prix Hassan II,Clay,A,R128,Kopriva V.,Medjedovic H.,70.0,81.0,6-7 7-5 6-2,,,,,,,,,,,,,,,,,,,,
20260401,Grand Prix Hassan II,Clay,A,R64,Trungelliti M.,Majchrzak K.,117.0,53.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20260401,Grand Prix Hassan II,Clay,A,R64,Moutet C.,Baadi T.,32.0,587.0,6-0 6-2,,,,,,,,,,,,,,,,,,,,
20260401,Grand Prix Hassan II,Clay,A,R64,Darderi L.,Bellucci M.,19.0,73.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20260401,Grand Prix Hassan II,Clay,A,R64,Hanfmann Y.,Bennani K.,61.0,731.0,6-4 6-7 6-2,,,,,,,,,,,,,,,,,,,,
20260402,Grand Prix Hassan II,Clay,A,R64,Muller A.,Kopriva V.,94.0,70.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,
20260402,Grand Prix Hassan II,Clay,A,R64,Jodar R.,Machac T.,89.0,55.0,6-4 4-6 6-3,,,,,,,,,,,,,,,,,,,,
20260402,Grand Prix Hassan II,Clay,A,R64,Ugo Carabelli C.,Buse I.,67.0,59.0,6-3 3-6 7-5,,,,,,,,,,,,,,,,,,,,
20260402,Grand Prix Hassan II,Clay,A,R64,Van Assche L.,Griekspoor T.,109.0,30.0,6-4 1-6 6-3,,,,,,,,,,,,,,,,,,,,
20260403,Grand Prix Hassan II,Clay,A,QF,Trungelliti M.,Moutet C.,117.0,32.0,4-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20260403,Grand Prix Hassan II,Clay,A,QF,Darderi L.,Hanfmann Y.,19.0,61.0,,,,,,,,,,,,,,,,,,,,,
20260403,Grand Prix Hassan II,Clay,A,QF,Jodar R.,Muller A.,89.0,94.0,6-2 2-0,,,,,,,,,,,,,,,,,,,,
20260403,Grand Prix Hassan II,Clay,A,QF,Ugo Carabelli C.,Van Assche L.,67.0,109.0,0-6 6-3 6-2,,,,,,,,,,,,,,,,,,,,
20260404,Grand Prix Hassan II,Clay,A,SF,Trungelliti M.,Darderi L.,117.0,19.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,
20260404,Grand Prix Hassan II,Clay,A,SF,Jodar R.,Ugo Carabelli C.,89.0,67.0,6-2 6-1,,,,,,,,,,,,,,,,,,,,
20260405,Grand Prix Hassan II,Clay,A,F,Jodar R.,Trungelliti M.,89.0,117.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20260405,Monte Carlo Masters,Clay,M,R128,Norrie C.,Kecmanovic M.,24.0,59.0,6-2 4-6 7-6,,,,,,,,,,,,,,,,,,,,
20260405,Monte Carlo Masters,Clay,M,R128,Monfils G.,Griekspoor T.,199.0,32.0,6-7 6-1 6-4,,,,,,,,,,,,,,,,,,,,
20260405,Monte Carlo Masters,Clay,M,R128,Tabilo A.,Fucsovics M.,39.0,58.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20260405,Monte Carlo Masters,Clay,M,R128,Humbert U.,Kouame M.,34.0,334.0,6-3 7-5,,,,,,,,,,,,,,,,,,,,
20260406,Monte Carlo Masters,Clay,M,R128,Rublev A.,Borges N.,15.0,50.0,6-4 1-6 6-1,,,,,,,,,,,,,,,,,,,,
20260406,Monte Carlo Masters,Clay,M,R128,Rinderknech A.,Khachanov K.,27.0,14.0,7-5 6-2,,,,,,,,,,,,,,,,,,,,
20260406,Monte Carlo Masters,Clay,M,R128,Bergs Z.,Mannarino A.,47.0,46.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20260406,Monte Carlo Masters,Clay,M,R128,Baez S.,Wawrinka S.,65.0,104.0,7-5 7-5,,,,,,,,,,,,,,,,,,,,
20260406,Monte Carlo Masters,Clay,M,R128,Lehecka J.,Nava E.,13.0,103.0,7-6 6-7 6-2,,,,,,,,,,,,,,,,,,,,
20260406,Monte Carlo Masters,Clay,M,R128,Garin C.,Arnaldi M.,109.0,107.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,
20260406,Monte Carlo Masters,Clay,M,R128,Cerundolo F.,Tsitsipas S.,19.0,48.0,7-5 6-4,,,,,,,,,,,,,,,,,,,,
20260406,Monte Carlo Masters,Clay,M,R128,Machac T.,Altmaier D.,53.0,49.0,6-4 1-6 6-3,,,,,,,,,,,,,,,,,,,,
20260406,Monte Carlo Masters,Clay,M,R128,Blockx A.,Shapovalov D.,91.0,38.0,6-4 4-6 6-3,,,,,,,,,,,,,,,,,,,,
20260406,Monte Carlo Masters,Clay,M,R128,Fonseca J.,Diallo G.,40.0,36.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20260406,Monte Carlo Masters,Clay,M,R128,Vacherot V.,Cerundolo J.M.,23.0,71.0,5-7 6-2 6-1,,,,,,,,,,,,,,,,,,,,
20260406,Monte Carlo Masters,Clay,M,R128,Cobolli F.,Comesana F.,16.0,99.0,7-5 2-6 6-3,,,,,,,,,,,,,,,,,,,,
20260407,Monte Carlo Masters,Clay,M,R128,Berrettini M.,Bautista Agut R.,90.0,85.0,4-0,,,,,,,,,,,,,,,,,,,,
20260407,Monte Carlo Masters,Clay,M,R128,Etcheverry T.,Dimitrov G.,30.0,93.0,6-4 2-6 6-3,,,,,,,,,,,,,,,,,,,,
20260407,Monte Carlo Masters,Clay,M,R128,Hurkacz H.,Darderi L.,74.0,21.0,7-6 5-7 6-1,,,,,,,,,,,,,,,,,,,,
20260407,Monte Carlo Masters,Clay,M,R128,Cilic M.,Shevchenko A.,51.0,77.0,6-1 6-3,,,,,,,,,,,,,,,,,,,,
20260407,Monte Carlo Masters,Clay,M,R128,Marozsan F.,Dzumhur D.,43.0,81.0,6-2 6-1,,,,,,,,,,,,,,,,,,,,
20260407,Monte Carlo Masters,Clay,M,R128,Atmane T.,Quinn E.,45.0,54.0,6-1 6-4,,,,,,,,,,,,,,,,,,,,
20260407,Monte Carlo Masters,Clay,M,R128,Ruud C.,Popyrin A.,12.0,44.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20260407,Monte Carlo Masters,Clay,M,R128,Moutet C.,Muller A.,31.0,88.0,6-4 6-1,,,,,,,,,,,,,,,,,,,,
20260407,Monte Carlo Masters,Clay,M,R64,Sinner J.,Humbert U.,2.0,34.0,6-3 6-0,,,,,,,,,,,,,,,,,,,,
20260407,Monte Carlo Masters,Clay,M,R64,Alcaraz C.,Baez S.,1.0,65.0,6-1 6-3,,,,,,,,,,,,,,,,,,,,
20260407,Monte Carlo Masters,Clay,M,R64,Bublik A.,Monfils G.,11.0,199.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20260407,Monte Carlo Masters,Clay,M,R64,De Minaur A.,Norrie C.,6.0,24.0,7-6 2-6 6-2,,,,,,,,,,,,,,,,,,,,
20260408,Monte Carlo Masters,Clay,M,R64,Berrettini M.,Medvedev D.,90.0,10.0,6-0 6-0,,,,,,,,,,,,,,,,,,,,
20260408,Monte Carlo Masters,Clay,M,R64,Bergs Z.,Rublev A.,47.0,15.0,6-4 6-1,,,,,,,,,,,,,,,,,,,,
20260408,Monte Carlo Masters,Clay,M,R64,Lehecka J.,Tabilo A.,13.0,39.0,4-6 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20260408,Monte Carlo Masters,Clay,M,R64,Zverev A.,Garin C.,3.0,109.0,4-6 6-4 7-5,,,,,,,,,,,,,,,,,,,,
20260408,Monte Carlo Masters,Clay,M,R64,Fonseca J.,Rinderknech A.,40.0,27.0,7-5 4-6 6-3,,,,,,,,,,,,,,,,,,,,
20260408,Monte Carlo Masters,Clay,M,R64,Machac T.,Cerundolo F.,53.0,19.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20260408,Monte Carlo Masters,Clay,M,R64,Auger-Aliassime F.,Cilic M.,7.0,51.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20260408,Monte Carlo Masters,Clay,M,R64,Ruud C.,Moutet C.,12.0,31.0,7-5 6-3,,,,,,,,,,,,,,,,,,,,
20260408,Monte Carlo Masters,Clay,M,R64,Etcheverry T.,Atmane T.,30.0,45.0,3-6 6-3 6-2,,,,,,,,,,,,,,,,,,,,
20260408,Monte Carlo Masters,Clay,M,R64,Blockx A.,Cobolli F.,91.0,16.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20260408,Monte Carlo Masters,Clay,M,R64,Vacherot V.,Musetti L.,23.0,5.0,7-6 7-5,,,,,,,,,,,,,,,,,,,,
20260408,Monte Carlo Masters,Clay,M,R64,Hurkacz H.,Marozsan F.,74.0,43.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20260409,Monte Carlo Masters,Clay,M,R32,Fonseca J.,Berrettini M.,40.0,90.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20260409,Monte Carlo Masters,Clay,M,R32,Zverev A.,Bergs Z.,3.0,47.0,6-2 7-5,,,,,,,,,,,,,,,,,,,,
20260409,Monte Carlo Masters,Clay,M,R32,Auger-Aliassime F.,Ruud C.,7.0,12.0,7-5 2-2,,,,,,,,,,,,,,,,,,,,
20260409,Monte Carlo Masters,Clay,M,R32,Sinner J.,Machac T.,2.0,53.0,6-1 6-7 6-3,,,,,,,,,,,,,,,,,,,,
20260409,Monte Carlo Masters,Clay,M,R32,Bublik A.,Lehecka J.,11.0,13.0,6-2 7-5,,,,,,,,,,,,,,,,,,,,
20260409,Monte Carlo Masters,Clay,M,R32,Alcaraz C.,Etcheverry T.,1.0,30.0,6-1 4-6 6-3,,,,,,,,,,,,,,,,,,,,
20260409,Monte Carlo Masters,Clay,M,R32,De Minaur A.,Blockx A.,6.0,91.0,7-5 7-6,,,,,,,,,,,,,,,,,,,,
20260409,Monte Carlo Masters,Clay,M,R32,Vacherot V.,Hurkacz H.,23.0,74.0,6-7 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20260410,Monte Carlo Masters,Clay,M,QF,Zverev A.,Fonseca J.,3.0,40.0,7-5 6-7 6-3,,,,,,,,,,,,,,,,,,,,
20260410,Monte Carlo Masters,Clay,M,QF,Sinner J.,Auger-Aliassime F.,2.0,7.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20260410,Monte Carlo Masters,Clay,M,QF,Alcaraz C.,Bublik A.,1.0,11.0,6-3 6-0,,,,,,,,,,,,,,,,,,,,
20260410,Monte Carlo Masters,Clay,M,QF,Vacherot V.,De Minaur A.,23.0,6.0,6-4 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20260411,Monte Carlo Masters,Clay,M,SF,Sinner J.,Zverev A.,2.0,3.0,6-1 6-4,,,,,,,,,,,,,,,,,,,,
20260411,Monte Carlo Masters,Clay,M,SF,Alcaraz C.,Vacherot V.,1.0,23.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20260412,Monte Carlo Masters,Clay,M,F,Sinner J.,Alcaraz C.,2.0,1.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20260413,Barcelona Open,Clay,A,R128,Moutet C.,Buse I.,31.0,60.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20260413,Barcelona Open,Clay,A,R128,Etcheverry T.,Draper J.,29.0,28.0,3-6 6-3 4-1,,,,,,,,,,,,,,,,,,,,
20260413,Barcelona Open,Clay,A,R128,Quinn E.,Opelka R.,50.0,68.0,7-5 7-6,,,,,,,,,,,,,,,,,,,,
20260413,Barcelona Open,Clay,A,R128,Norrie C.,Wawrinka S.,24.0,107.0,6-4 6-7 6-4,,,,,,,,,,,,,,,,,,,,
